0;4.5;0
6;4.5;0
6;0.0;0
6;4.5;0
7.7;0.0;0
7.7;4.5;0
7.7;4.5;0
15.5;4.5;0
7.7;6.8;0
15.5;6.8;0
7.7;6.8;0
7.7;11.3;0
6;6.8;0
6;11.3;0
0;6.8;0
6;6.8;0
15.5;0;0
15.5;11.3;0


